country,region,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Nicaragua,Central America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,,,0.08977771921707466,0.0678584166951704,0.08655869402094908,0.09806567638590509,0.13058262456111364,0.1656164111448602,0.1981357850404727,0.1318681695381431,0.15018061652845366,0.18432239697664882,,,,,,,,,115.74878857813911,95.9227649058972,64.25988372158407,54.21769107998771,55.05876344559909,55.17076319965205,49.599858367868876,48.841329794727095,41.99644497075618,43.19523939482484,49.604156701219885,45.12674305788335,57.271106818469164,58.4301724760731,52.52407886127235,52.624044336833244,55.31857309541509,55.3343368075498,52.406184907183075,51.90042903231427,54.835489513499844,61.91213700933053,82.66637317525179,86.09616917477189,93.1017326889233,114.2573790597195,99.58821764058682,102.29204840082282,96.79777060413576,90.06302731664628,93.85608388323332,88.75654546513728,89.54488965360629,98.59293650294244,100.89918627494261
Panama,Central America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.77554051039,192.39568076513063,190.13445194114368,135.35531473324085,143.73362812786436,141.51742222902513,170.1975794090909,178.3051070050084,168.85858999957918,174.70566715463352,201.04563860512403,176.20762237393234,186.75515549277793,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,Central America and the Caribbean,,,,,,,,,,,,,,,,,,,,82.91972330020994,83.7329658045588,96.22121699652776,127.60440798821125,120.17449661864377,104.67180081684731,86.26808377511551,97.17842071570392,116.14169993844318,124.73881385190245,134.84150533371658,174.70158553883596,201.76516690186128,168.06005984655673,,,,,,,,,,,,78.99933932553964,85.91563733463671,,,,,,,38.70253501962216,52.069389115838305,87.45703850307976,189.7898531256923,228.7640768447574,250.14770225506433,250.90713290228211,248.19901666568342,232.35396995771944,218.80562484222472,213.69150813083058,226.66333780651928,270.15582720346134,227.45295399048868,231.386196245396,250.87960747785885,233.6582731074644,190.17042002326215,195.70506118783888,191.80407855239227,229.0843218521699,227.35493670714717,243.29464927898502,231.65323493284103
Canada,North America,,4324.401073798925,8763.156488298619,14084.446957235219,16161.949337375461,15035.691699167715,14889.023201980894,15195.072838955994,14511.377086190845,13516.428773958944,12645.911386619759,12366.101992172236,12621.975178701474,13109.74224337103,12523.096990784017,12665.677573349516,11737.388038836798,11592.813984650475,12325.529908829298,11973.1107199776,11276.18370430181,11298.143543439968,11676.65693368864,11746.07726779797,11665.55676234943,12234.341644679787,13000.250734765079,13199.556059579892,13809.618634679877,14386.70281646653,13928.82329130352,14657.609229971882,14481.817824521864,15741.594773574936,17156.79124823591,18280.83102052955,18821.580284626372,19172.822155788,19591.52665352646,19899.03176003128,19798.398519553455,19779.77612783777,18267.62686595355,18065.898672515683,18020.48157137701,17758.71122926834,16737.953414163923,15370.589838902099,14164.226261945421,14654.003635774521,15286.61321304594,15036.229607342199,15434.859695907278,15513.166421574093,15798.781430866375,16396.747734312426,17117.880768806037,17913.50965957572,19530.36854290696,21047.39830550691,22008.683207035137,19878.435039303666,20550.218731022178,19541.273675264187,18063.64554704025,18358.293176220428,21092.047727432724,21371.819954275506,25816.382083795277,25697.17533255984,25427.452367967813,26296.45888109096,26131.55783890501,25597.984662063183,27227.653114122786,29065.922006541176
United States of America,North America,175907.12108605515,189048.97213799128,404493.1391004303,569793.1430261149,586649.3778699154,506170.9154163517,479135.8750236924,485404.8729192495,499255.40554295183,496293.61617421417,499769.7275563681,487469.3429372517,508088.2798627587,550543.8186170106,543046.5018177702,524941.3260147026,527240.4231347548,623402.8659319922,715710.0345820357,738695.6029239362,706246.2341864685,654512.9121822657,588882.5722110474,588035.6188114187,558825.1393450523,551528.0720323488,521239.18438983656,507060.2587905362,526196.5568496416,529525.2393733411,532564.3407619306,531335.3504273943,591834.5706764172,699941.1117817617,683519.9676655144,718935.0364459102,770711.5522077492,821654.8588391185,814913.2154429356,797865.9860954144,791125.5269266567,758217.2864597058,669786.5331755668,705819.6868454422,668046.7216158776,633319.0603286147,591579.8357920337,559401.1583308802,556507.3244786628,543941.2631001453,545279.8161159527,566381.0092363426,570980.95764428,641102.5301548233,729680.5568943507,795293.5171522859,831923.8660366996,843911.6623393028,866430.4709054182,929457.8235908422,1002596.4174101321,1031257.143286537,1019045.9408180772,962443.2343391137,888413.2166514962,833765.0167489545,814831.4026711022,812331.0399264537,803961.2266082414,828158.307883763,875217.3627461466,916416.6382654813,906594.2544182539,896121.2033945028,916014.7,968381.5948509097
Argentina,South America,5415.570376089232,4292.810256284173,2909.855406556211,2963.4746562296173,3864.142032508137,3681.781227366092,3717.696174731242,3479.932831420037,6176.17715478548,3325.8417502074653,1871.8323765643956,2803.4071651527593,3413.3180046612774,3306.3514263573916,3370.860813434571,2832.4409446587206,2731.8616327734803,2825.7557861971427,3145.834176332536,3802.7245237615653,4643.377014748637,4457.179728381206,4600.117218362437,4731.7322197890835,4957.097271271996,5044.692559159788,6404.023190520437,11571.2822243784,12256.01139425591,13095.996159747117,13607.144911309177,12110.271256779472,12890.326910252566,11108.903310451316,12701.728147775922,9965.899259450556,9207.925299428774,9171.464194114305,9148.03246249842,9144.354634104995,7433.085950754643,5047.872827139901,5065.119753504166,4796.195953514283,4525.7073925417235,4842.566229609287,4746.855045988197,4212.023388567277,4141.5609623112905,4175.103017483216,4302.712802114079,4098.590742227308,4037.463306618525,3440.660460916314,3543.9078420936894,3646.7928894447828,3830.618528450559,3949.791760452075,4272.616604953264,4245.469053928254,4575.50724978847,4527.539742280847,4462.623013078109,4407.555554910119,4938.490763004887,5109.072735409539,5059.663605152611,4922.476798035461,5336.910884399666,4748.767464540277,4320.495514880484,4028.653359700693,3968.2966780161114,4459.458149913749,4882.352998999768,3912.758951094435
Bolivia,South America,,,,,58.729147543610296,,40.081603100251,29.660605579699332,34.04666863852567,,,,55.36729056801303,55.04972721266947,68.33888637748635,,,,,86.94405383884771,89.99570320241243,118.59085781197972,108.09626198958793,148.20438256686967,173.15619134032838,200.13613047643346,271.7553818495341,297.8554720779652,302.24714684813813,365.1802038006073,381.2859243485218,413.2675645833797,469.5473268682195,284.4860409056943,199.12722097290143,313.8283223904224,337.0186897955187,276.85524156263375,287.52459230308267,254.84413776638462,277.3449574655197,376.2161030378466,366.39182313568523,350.71138233126277,274.54998287286526,337.68476657936867,332.9584411560599,326.8752716291619,396.3300940706729,489.85350764304525,390.93502147267816,389.7051558807252,446.9547064023589,400.2658420127964,456.0001233049706,434.0979409247508,412.5205673309991,402.3788244640312,422.0559657561273,639.0991269064117,500.7202475655336,874.854480567968,580.4610518675167,685.2399487488568,731.8659381834987,767.2225833978796,683.9392592142635,590.5013994548226,637.1249259107503,651.9130545273622,629.9845600914706,536.2044083062627,559.2107337771475,439.43140654745554,588.816403688688,628.6743858827275
Brazil,South America,,,,,1702.313121246524,,,,2567.8223713189427,2569.8967593722546,2038.981773038759,1871.4398203243968,1745.6973148705254,1858.3263918756863,1823.8314477747176,1702.5714388673505,2854.6127909770994,2582.2401635959445,2484.2316929881417,2577.6003001380022,2716.255434668134,3230.675445398192,3219.609301984668,4861.849812437475,5522.16902644789,5783.250510939412,6345.093707903965,7417.630822634251,6786.257529517644,6744.481945286446,7041.0657747569185,6178.834203292029,6030.330999108676,6978.564556010466,6557.609499238439,6949.232415150457,9546.41230416679,8732.647702568753,11976.695402346162,14926.94966898639,15709.224225182727,13095.846666372023,10606.286569519998,8350.008547262241,11472.813757301175,13659.063350658384,15357.300789298431,14281.463588298713,14183.466809061818,15245.852166997423,15618.00848671866,16917.614914487065,19595.292561677976,19856.891334796255,15840.919334973978,16459.42088781262,17808.96276447588,18440.46078436946,19887.14921292457,21155.798511894358,23067.557266410684,25616.387469941128,24812.88117697035,25289.99449305321,25427.620488159337,25936.09574118138,25335.047912644604,24048.911728507657,25616.549434215292,27316.3496347722,26138.502621233234,25021.940974065787,23698.822513864965,22215.248419311,21788.291072488297,21692.955020163023
Chile,South America,,,,,220.62869819021765,120.86661569641402,170.0151127687156,215.9079339372775,217.31786943586476,239.59950823717435,182.92841680864643,253.666813150088,299.2935361745966,269.22150388975706,267.85710580294875,255.97544514130436,305.07588343457195,336.1821922078208,366.358383420227,373.1038799014752,370.6195874699077,791.1026312294273,1197.5439113125087,1317.4209424687642,1346.2347850356966,2020.5613991169691,1555.4560282393916,1634.1119189587578,2163.1826843429085,2545.074816511047,2844.504898440334,3000.3064682330432,3215.776263564237,3598.767448983458,3033.8410388639227,3088.5336590164593,3003.0853100042787,2953.1343742074,2933.104902456851,2447.635257851933,2253.755619225393,2130.196991060413,2016.089144503719,2042.023790498625,2230.3779013454,2362.6370741671553,2570.250184477262,2591.125474526301,2765.44014406186,2876.868609240275,2976.3835383826718,3129.549995236265,3200.0760206869822,3184.691400064119,3612.568272512447,4095.415641041291,4210.656871472848,4797.3797442920095,4723.406712243458,5013.699535720498,4508.650628506686,5072.8227391544915,5406.726963022706,5074.448272875211,5134.654911334888,5210.429391058227,5197.004156645991,5368.120815930301,5629.543441379505,5617.469654785659,5614.836078926566,6212.43882911111,5642.64660105889,5206.785474511362,5470.078568904184,5521.433592624322
Colombia,South America,,,,,,,,,,414.5600818788109,340.5330876597245,374.59263981206635,447.52283326361874,694.9263594393728,793.8355748785386,757.8445019042362,799.1188741246564,822.2232360159281,843.7078746320863,697.3056278606115,646.1314988332921,795.2334691490029,1250.3898433052334,780.2567745986458,709.2456743281238,703.65920520898,792.855352023207,744.330763096147,721.2114495644555,841.0253702369982,953.4971873655484,1094.3546936372131,1033.5113070247094,1020.4603988050278,1350.1312566799843,1537.797999481246,1409.6904899237086,1534.6773134564125,1650.1255724393545,1898.9819612466697,1935.6163972584989,2024.0438258349673,2003.9993875984721,2288.578433497511,2947.794267631097,3079.416974553325,3595.2746255014267,5573.0173353974415,3582.9578647688595,4279.901695052141,4554.023163963129,4621.992286197784,5083.352102231295,5337.574431931385,5606.943207395089,5984.679213017105,6092.714425225952,6442.221747894034,6834.202069725893,8078.230873581451,8486.324805521188,8421.652724751128,7839.404624070522,8391.231889784269,9137.210916822149,9011.284946642883,9058.107757432117,8930.846806114085,9530.239295689711,9366.26950890825,10069.408705030773,10393.788496147814,10846.352571311509,10622.124373460249,10779.238341591623,12246.46644504658
Ecuador,South America,,,,,806.3725395761502,,,,1274.6783525957283,1223.497245192285,1070.8440049986614,1436.7721551976738,1379.811174651315,1314.2284771622415,1159.6453286635528,1349.1450427490536,1510.8016108085724,1397.3106572167717,1486.1352144019504,1649.0408966799419,2101.9081937258507,2146.802966460696,1915.0379958089138,2229.3682393927174,2602.0388103124433,3207.8395135850237,3791.7928896814233,3930.0191485057,6092.989116771497,4365.773409921044,4490.4349444191885,4463.282396436369,4293.568549733023,4340.78072928208,3752.5203544969713,3911.646736090669,5002.35867380046,5231.209500334193,5608.1815670943615,5999.086641947521,5689.367990556482,5971.983042410558,5658.672369643264,5426.876666353298,6124.771385637603,5800.131573550802,8994.225011806182,6377.108082323454,5812.670855690827,4698.880550320807,1664.0994466912198,762.6049761012436,799.6291752346082,934.8880003487391,1267.5731297246539,1185.3148120004414,1558.8619913287373,1502.7538140142321,2026.1006232062873,2348.4962917793778,2644.3652447538448,2743.5811926217457,3077.174788302966,3090.1749926080065,3177.9471248482882,3124.6818031123516,2801.6055115468703,2664.6193047735683,2600.225035313776,2697.812525725921,2475.985227589169,2495.3118444189495,2547.5251022779894,2643.788317732389,2692.0,2648.400913451365
Guyana,South America,,,,,,,,,,,,,,,,,,,,,,,,,19.16535327709936,38.131429892453994,109.0755398011227,113.42072211021653,74.84375973277398,46.41162440169153,39.23702105256639,43.58633423327962,40.2543300846275,39.292186801523826,30.467849315055417,29.18735407158562,52.91172779360237,35.18055657201191,23.821223026954126,18.11282024142521,14.189559187183322,7.4908195644170545,5.903491190589969,9.296642078137468,10.640221822382335,12.772662690765442,12.12614603926254,10.932099901633928,,,,26.020421617004644,29.72720780513167,33.28321677608725,31.34554892904032,41.47662032139056,32.691936526108684,31.80555593924429,37.31132934324333,42.45205709792846,42.022887922605136,40.47338245443041,40.29431286650353,40.78763560763762,42.173557062982844,46.95357220718489,56.07499432888274,61.964600292907974,69.94434612677884,72.13681481266458,77.1711714652031,87.20793919808395,83.08420621125926,90.25254188623758,109.67487253633665,195.52531524539015
Paraguay,South America,,,,,,,,,,,,51.34507043402318,44.94931357118714,51.037927853683776,55.618808726437564,58.48068650416038,67.00200560130246,75.77703553723444,82.17007787426057,90.79452642470184,95.39947301523647,104.0962321571512,106.54300943927036,135.68486223016237,128.8979773514339,104.65162479632812,135.7024318944518,139.65384586622096,151.53996003469322,171.58205799026763,122.3410834988846,140.4822671161239,183.67284857198914,275.4824300047328,258.2622000857424,267.7899751152547,298.7001374324424,303.12669886961953,246.47113656163629,306.8171555305769,256.3431799753092,248.67449130198068,379.79462966616694,320.2672925155735,293.41515099799216,271.0776572934976,316.3644248500084,294.72551421165923,242.6385840083961,225.74814971272517,202.4682862236085,196.42394608811057,178.59064204131036,172.235694165162,153.977257220851,182.55187693849257,162.09265913206994,185.5784532449033,190.43337464739133,190.36598475801983,211.58039329503555,234.14908098209875,266.7703642177489,305.7596180498863,336.33099750223306,354.9088604301951,389.4992829455063,361.9675784405955,351.16284447777053,382.6589292854623,387.2961338526353,407.0536709318258,391.55864023673763,366.3317695816119,397.5794853625594,413.37544327081633
Peru,South America,881.7483659817115,957.5412017579117,1103.9895276278717,1051.973272937193,1086.4703977886506,1110.1412746879025,1239.9498894438336,1403.2033461658286,1364.3122453969117,1373.2188306590774,1343.0619861379168,1403.5599193783469,1671.2778325785157,1650.658241567486,2281.837071373804,2572.021537401897,2435.6037718392954,2445.2052601956216,4225.549377330969,2105.9086641105823,2258.355090968058,3636.985402358064,3861.70336485645,4026.9496195066167,4846.637949648271,5175.465855077851,6827.071604839076,7734.214668438039,11217.515309942039,8504.897533344532,5739.850993644129,8446.398101592458,7380.035694564946,9456.345336730372,7641.244895718225,5560.948486388416,6690.11641371213,6215.5782594728835,6772.7156799729,3420.2431553830315,2369.2707718273455,1983.6968871346746,1437.277924996792,1731.8327303801104,1967.126602154238,2038.6111230021397,2395.5542359299025,2310.2623534468266,1950.6543368276496,1937.6168515899249,1879.0796449107447,1717.1096096326512,1677.5235055798223,1558.9217372199196,1600.7406495181376,1567.5457993012185,1943.534653679084,2031.260631149792,1968.177618081958,1962.6166535890989,2413.7747121257084,2628.9013729731105,2679.7910135039438,3005.7966000476963,3465.2553558704644,3427.40322615091,3827.3953941878704,3000.0293272977137,2961.4900023054265,2917.3469513885707,3011.8442533639004,2978.522451429112,3152.268242889259,3052.586753825434,3308.611848313437,2510.2711632230853
Uruguay,South America,,,,,,,,,,,,,,,,,,,,,,,,620.7911300025827,1112.7536217547845,1341.8147315904546,1256.733530829523,1048.9087919707754,1124.157000692508,1167.597905993949,1368.3828416539275,1654.9985335268495,2184.1743140056296,1988.9169433579962,1516.172707359981,1282.377628684671,1237.0034878247088,1249.4490437655859,1051.113260871798,1196.037179378739,1315.6785749297717,1284.9828355831492,897.9975849112973,1091.7015257329667,1053.7143953574832,1001.8609839018108,1031.0369642865485,1108.4116486651576,1094.8076583937352,1092.0517463873243,1121.202487061994,1105.5534469434886,1097.0096776723046,1011.1589346765983,879.9974548093167,850.0692578507008,861.0330925584931,900.0656162774255,859.714845922711,970.6092822388762,992.722402421982,1082.9278445230025,1052.9403284166992,1148.2582969916648,1205.3935361052427,1243.8128353199668,1261.5635133262106,1292.519801386832,1365.3719655182515,1484.1613501347126,1432.9373298720361,1469.5197204936371,1616.0717004263588,1459.4189783055888,1511.4497603037178,1714.87484474971
Venezuela,South America,,,,,,,0.1806011217933268,0.21826996089743883,0.30429805322045017,0.3196143572877792,0.27233393587727395,0.2734201802971033,0.13760416358591815,0.2423730832142586,0.288383974103585,0.29964403857325156,0.33781986708529194,0.3485481462905521,0.39492546973960446,0.3931828357530215,0.3710233834942059,0.37448587914826614,0.4685180283495685,0.511520593722285,0.5110130139050248,0.6752914267997685,0.7236815885725547,0.5604654512124687,0.6564993922992817,0.6775826269925305,0.6742331477248693,0.6007377882973927,0.5210711385255855,0.7155598626140022,0.8868625614801863,0.8543510412810982,0.5073247714576824,0.6003986328264632,0.6409603818239122,0.7088528881413833,1.0004758306400976,0.5934494281532878,0.7142867085043573,0.6602854778760043,0.8239116030607981,0.6043431959055066,0.5804408794744271,0.4191870254717114,0.6874788014136578,0.5342316909125092,0.46410183633408114,0.5693927446819004,0.5755637549419536,0.422732550320032,0.41158127081733287,0.583485950051783,1.022935583294359,1.2593924721419574,1.2718170842262857,1.2689825896817097,0.7154100440153118,0.6605640913459554,0.7800687032937007,0.9211910294338826,1.0968735466165855,0.6549034314652283,0.49801259530391534,0.26676459038243816,2.040971807288038,2.4499236147236134,18.91999164003598,11.642118967395279,2.201656581110422,5.078303913279296,3.9170573402045368,
Australia,Oceania,,3111.109561752804,4468.627268147856,5707.16646311484,5744.504625715676,5152.220844270978,5232.308896321187,5070.843989834748,4867.457992782829,4822.732300963638,4850.1846721191505,4771.764732373468,4768.22339110701,4969.161535446558,5587.666110136236,6469.867790387994,7472.211773086173,9093.58016602202,10697.583508758236,11497.823431746341,11114.876800105803,10391.803687225558,10098.347018593931,10102.868340214514,9677.724975139037,9544.012966881202,9698.663046140515,9847.199566241072,9899.010960799857,10008.106239053499,10343.083922612746,10876.635304055251,11613.255836539272,12209.352601167328,12630.16610144477,13616.824179355177,14277.74136669262,14359.745250218264,13871.896382959976,13379.67003637706,13266.951646014417,13332.335027550984,13559.752271316931,13955.291072132939,14484.186491488319,14646.179997395173,14186.982175905921,14013.227248837471,14264.567604625106,14962.875512745803,15694.8711397044,15652.04048735273,16271.698301303199,16971.34988702211,17287.389538320243,18000.13479131638,18628.7580299808,19624.194132903973,20829.87968189217,21589.398270967245,23215.771457915373,23485.821707455296,23160.45480619062,22348.82452933725,22154.707588483558,24045.066406178285,26505.108067740402,29024.273248034762,28972.361302563226,28280.615014443374,29047.3011809257,30467.029839480947,32539.917935008518,32764.33583841973,32387.98979774595,33005.837975733215
Fiji,Oceania,,,,,,,,,,,,,,,,,,,,,2.227811968882648,2.5674817135416927,3.005979710268615,3.4822284300141835,3.5687827841116766,4.591087804200216,6.295746354451988,8.257438826112063,10.46610455661535,18.048963475127998,21.84919558963905,20.228456424069275,20.83324834204807,27.92396011243825,28.85597781443765,30.13571034071664,27.612479474112927,27.745635307112916,49.65745553375259,50.16114083602207,57.745065361621904,55.95882376846512,55.681456347461,50.840589996270545,52.009394338738396,51.47320903231885,49.8812743623146,45.726711076915045,42.89333964250916,40.757327380641186,41.750860343052814,60.05642349726109,63.084867801199536,56.657104263218066,56.88175299600449,63.45490495580918,55.720773643389656,69.80401783845342,86.60012291998285,56.4079030812228,64.23824080441591,59.729164877475746,62.75889973799608,59.01140862285426,57.88171207048529,75.96124367483762,47.45628879414943,58.26266099197538,76.87644812348992,80.59595797914551,79.35945694177705,73.96944961760718,68.08468780563271,68.31389153137789,73.34829746573489,74.4174470119577
New Zealand,Oceania,,,,,,,,1208.5513419715057,1165.557182456623,1151.5482051721558,1183.6406260419649,1213.6609627169228,1140.3317941751043,1111.9996212302037,1133.300518184696,1351.5009086900718,1345.0328261779682,1527.629085094917,1482.2364734845316,1567.0458858011725,1626.9047740741357,1776.278583547096,1670.6885612413685,1694.8487787603806,1647.6241251646356,1701.2940301470264,1733.0271070574368,1665.354713266377,1686.2200699819082,1782.8925410393197,1788.7181427122302,2483.477644876845,2358.3071455373974,2163.365963371009,2110.1523282655885,2188.088276494398,2170.1188947530723,2366.9757603632083,2426.3090120275933,2134.6304595075726,2206.84072557938,2298.250548535524,2166.122079817141,2026.774621934379,1980.6724751751542,2006.2046013512784,2044.7895215498152,2061.460394355898,2019.746325622689,2022.4295797559898,2049.8987572057317,2058.6691301924448,2011.8344739570343,1935.5986621038587,1909.280178832346,1788.724757056805,1767.2945963495067,1955.4529223077534,1973.2705429128844,1913.9139657142946,2008.7113482785596,2045.5367236111838,1977.980749397609,1923.6460490328234,1878.510560643235,1874.276999167913,1933.3474360355012,2132.8511478297664,2284.6254418610165,2495.1006547572315,3036.9227724956986,3126.4552923342444,2853.7018749396666,2891.1557130006267,3029.024714665751,2958.919226899459
Papua New Guinea,Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05662405888809,96.33166827770756,93.21553296314126,97.15075178211292,101.39955691398755,109.75215533893243,100.43960756355344,,,,105.50034544016474,106.11110411928267,108.61145401245626,107.44633581522714,116.7759882616427,157.14060947976103,112.19605620004356,121.30086690103866,137.2322353672542,167.42854426326682,122.39601700705886,157.76915525920782,167.13731966091385,132.6253121690671,102.6573735916715,90.53058115342729,75.74202436834538,52.53450763535417,47.5249629791986,53.21471496131814,62.78023506925911,62.106475884026224,74.9222577367894,61.66247316919279,77.87416918686515,64.54360237459298,74.64951271293648,108.14647538489726,105.44943216088879,117.50637918308682,110.77914365512278,93.06545292182247,91.7359561589518,89.53016267033148,99.91201657783621,101.6618024185799,90.57380500345134,133.40856252713203,97.04925702319159,94.02165958935481
Afghanistan,South Asia,,,,,,,,,,,,,,,,,,,,,,68.81476031529816,,,79.7968168083295,77.56120958106246,81.41962122035504,103.84228848538528,109.54869680092985,,,,,,,,,,,,,,,,,,,,,,,,,,,201.23648856145516,181.21645893111813,183.20136595227055,282.0145510941086,245.7728160821376,276.5812844230407,295.7624523372949,290.91078034571524,218.00997848697125,200.98816300381708,245.14802375419688,196.04861312126363,194.21449555817472,190.9629364933809,208.56389832298203,249.95251708854883,289.17854406262717,294.324758298531,,,
Bangladesh,South Asia,,,,,,,,,,,,,,,,,,,,,,,,,201.60849259718285,228.08186190860974,234.206860402015,414.5123971291565,499.8307452792617,445.86725863513954,423.38181980576985,445.3471135052847,471.02502304479265,544.3110611265851,694.2066835085022,682.5996354543879,628.1556615485871,684.9266568629981,735.2758781152763,808.2024089551959,884.2727709699191,878.9774326548711,895.3043861151897,1030.3069959372563,1118.8856289753403,1254.797139847989,1290.8174340194143,1348.0975142300376,1434.8206429627216,1455.2880855013468,1508.5606224649182,1575.0668716733396,1573.8208432045942,1526.8691755189825,1531.6011335757325,1560.62833211562,1582.054407926487,1702.8454662425204,1792.0393505599313,1770.5391781374212,2065.656056233328,2487.403627170963,2636.204421308292,2773.2428730980396,2763.6248773258058,2953.928092009607,3336.97080769844,3667.487589618048,3573.397867501071,3934.3958854581656,4492.2605015468935,4567.9708627810305,4524.912956622128,4008.1093288845827,3782.793038256228,3934.759682548226
India,South Asia,,,,,,,,2941.0061930727065,3517.2295534547316,3523.2007382517336,3252.8167859517275,3284.085687144077,3542.934339986198,4869.7210036687375,7971.871883165375,7781.671867850894,7606.3946036251955,7162.498233900556,6692.05673216454,6930.282299589001,7344.728422229197,7573.468676091015,9030.03022429104,9520.60331538422,8409.125849204567,7831.104572175435,8789.253366857645,10091.77603886641,9588.20342485094,10026.406529147032,10804.279365549039,11087.705389625553,11706.275008562408,12701.485403929513,13144.250441114693,13904.53696935735,15597.15332302238,18437.647315306436,19860.96963847731,20336.22825538846,21429.18966999886,21108.19272394912,19709.042186362105,18836.11367258332,21274.602607648067,21369.543730445945,22010.06932863971,22409.126341320578,24806.1768176526,25881.006424966152,30077.519741641798,31036.356720556512,32117.31354317225,32017.902588636764,32732.78111804049,38022.11693106038,40464.024595783565,40791.88173883693,41284.6514347432,46827.11940672807,55131.6576779318,55353.35688654983,55862.06074813838,55578.57064885393,55615.35869482316,58325.18186124487,58879.31433561155,64884.24701162906,69454.96031054843,71900.84542546497,76976.83503088819,77443.73732546308,76952.8609062609,80348.4948025958,82293.33216258115,83623.14058143288
Nepal,South Asia,,,,,,,,,,,,,,,,,,,,,,21.777382585589475,25.248252332262357,25.715140530082373,26.249047219816923,26.09267152782817,31.49872084049892,41.659451329132324,42.15874485589628,42.82991388942526,47.6833980633911,48.26711313978955,48.81498614212026,54.46279651884263,60.72394179594368,67.11143478808633,71.96641065403037,71.56562916826068,72.5632578379618,74.9645325121724,81.6213160178766,85.03804564368143,87.20147445920948,90.59205841271991,94.44347389427796,93.87080251908768,92.82231043601821,92.33779119668104,97.82586186132431,99.27477609537901,107.34226061712789,118.02835207934642,152.6539050697126,203.21604891530905,226.53731997129896,270.5279320582297,299.1286056087108,281.48880709224494,270.95334093288983,285.66520982531466,320.4082104011988,336.13961152729195,347.4926579349413,329.65639231836946,361.29637452539055,408.35062222263457,392.15673821150057,416.6243364160843,479.36708039735936,470.33489320804887,455.40291983945565,467.8016227899248,461.8750819382124,462.9840278156009,436.4629238793196,409.018975194697
Pakistan,South Asia,,,,,,,,555.5145300888806,461.04789861408227,478.6312079065135,564.2130364918535,587.9200383646477,581.9212352854568,557.755853847031,602.7645656353717,679.2530806426655,1096.9109191746695,1279.0230193576765,1041.9159016838114,1071.1966015979142,1164.9167902358395,1270.8683465310544,1412.4305498680233,1583.2931113068523,1479.239678997888,1475.506628741267,1544.8649344088153,1557.6080653654444,1550.7848730856833,1650.2587099159089,1745.7513217505223,1886.145122755086,2049.2475148202716,2469.38892469823,2755.347924163369,2961.1663213824017,3223.8233212328696,3465.752671799059,3789.959131532981,3922.4804435769006,3934.0819936466023,4152.058390242989,4444.763214052354,4726.010600972242,4701.859368741582,4566.771452013042,4645.721796875443,4644.501963331861,4447.051854469658,4447.014264301404,4490.986948379967,4500.604319881239,4814.60764097778,5177.680737921786,5532.888765238367,5760.283611042838,5995.324434800048,6094.5349080941705,6136.934414753884,5785.87543316861,5962.626847551533,6234.974808419408,6572.602885419365,6970.21147565217,7209.496279493707,7583.1286235044345,8237.279167772946,8519.121755031478,9337.929223885812,10443.60515038313,10316.461775966181,10148.231114630717,10581.19179620065,9877.284211361704,8626.157588370106,8183.350598795334
Sri Lanka,South Asia,,,6.821790970116749,8.902822259811105,12.107562589129543,19.278277356896808,17.673683338469747,21.132767783569477,28.891287271174857,40.72069586080109,44.14987361283439,44.4779918268065,45.11595189864292,41.23773508436992,35.406290825849894,34.36166538820459,35.60246399406656,37.64971922680658,38.66566032762623,40.721581883425614,42.02350702730636,52.65294338423002,78.39284509328292,,56.544939514548105,59.10737073277402,62.64075304187876,57.63295584982368,71.2478270639716,87.35987856097096,100.66635353818006,92.99997340791913,82.44906891579953,75.48151584387894,132.46772091745217,148.9703921185317,531.2376845446367,463.9548529134662,594.0478075995436,410.9353979583708,317.0292547113575,431.5507299034114,589.1781793818004,660.1449441621007,707.1522708115064,821.3907589348731,1382.5216863433661,1291.8145190270297,1146.3016037339978,1201.8450712667336,1082.4621785683892,1448.0438525512204,1208.8832275871766,1000.1720671116698,899.4615674444117,1002.1900837760039,927.3803965621133,1070.8274617920165,1311.4611925590082,1501.4188164239101,1550.7650973785333,1445.335960767528,1515.7405782677215,1368.3212305832571,1405.1479430945972,1647.6397529825103,1775.8014492284813,1549.5571454951428,1613.5123435919543,1479.1511710467828,1495.7105261921452,1392.874195988225,1430.4864343534312,1023.2044223984138,1165.8246402134698,1075.7957831196402
